"","Report date","Company code","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"1",2011-05-31,1004,2010,69.826,-21.964,0.201838087909624,NA
"2",2012-05-31,1004,2011,67.723,10.835,0.36058794354117,3179.62248995984
"3",2013-05-31,1004,2012,55,6.40000000000001,0.331601853151762,NA
"4",2014-05-31,1004,2013,72.9,13,0.288247328938395,NA
"5",2015-05-31,1004,2014,10.2,-31.9,0.101650165016502,NA
"6",2016-05-31,1004,2015,47.7,-23.2,0.102697455100201,NA
"7",2017-05-31,1004,2016,56.5,-20.4,0.104580812445981,NA
"8",2011-03-31,1072,2010,244.003,-37.244,0,0
"9",2012-03-31,1072,2011,152.805,16.605,0,0
"10",2013-03-31,1072,2012,-64.312,92.204,0,0
"11",2014-03-31,1072,2013,127.037,-26.623,0,0
"12",2015-03-31,1072,2014,225.871,-74.778,0,0
"13",2016-03-31,1072,2015,101.535,71.796,0,0
"14",2017-03-31,1072,2016,125.785,125.332,0,0
"15",2011-04-30,1082,2010,-2.319,0.202,0.230059478420009,5.95069033530572
"16",2011-03-31,1210,2010,2.138,-3.263,0.000233774582858479,0.156862745098039
"17",2012-03-31,1210,2011,1.35,-0.702,0,NA
"18",2013-03-31,1210,2012,1.67,3.383,0,NA
"19",2014-03-31,1210,2013,1.467,-5.439,0,0
"20",2015-03-31,1210,2014,2.484,10.406,0.115058910162003,0.947149081265391
"21",2016-03-31,1210,2015,4.414,-8.045,9.58680855143323e-05,0.000517812758906379
"22",2017-03-31,1210,2016,-3.214,-2.566,0.281824443253999,4.00805398345668
"23",2011-03-31,1393,2010,183.575,131.107,0.334719936094311,1.34494530129988
"24",2012-03-31,1393,2011,205.367,-25.102,0.319337067857658,1.36428736661991
"25",2013-03-31,1393,2012,264.708,107.1,0.313165621459009,1.08569209200106
"26",2014-03-31,1393,2013,342.391,31.545,0.323781650807854,1.21407605386951
"27",2015-03-31,1393,2014,356.741,-42.5,0.31880285353618,1.23735965209534
"28",2016-03-31,1393,2015,489.001,174.536,0.329879611936361,1.33544951680588
"29",2017-03-31,1393,2016,398.424,99.3000000000001,0.346899373155401,1.48994104401995
"30",2011-03-31,1554,2010,42.817,25.232,0.0210236084783733,0.0473102175628151
"31",2012-03-31,1554,2011,21.422,-35.775,0.0177119726655688,0.031181583681963
"32",2013-03-31,1554,2012,17.454,16.049,0.0156440420822245,0.0351972500899317
"33",2014-03-31,1554,2013,15.117,21.725,0.0109788295023558,0.0232045342376335
"34",2015-03-31,1554,2014,0.979,6.692,0,0
"35",2016-03-31,1554,2015,-3.249,12.736,0,0
"36",2011-04-30,1562,2010,7.364,2.198,0,0
"37",2012-04-30,1562,2011,11.343,15.183,0,0
"38",2013-04-30,1562,2012,10.411,2.053,0,0
"39",2014-04-30,1562,2013,10.331,14.639,0,0
"40",2015-04-30,1562,2014,8.128,-11.148,0,0
"41",2016-04-30,1562,2015,10.242,4.349,0,0
"42",2017-04-30,1562,2016,14.621,16.997,0,0
"43",2011-04-30,1618,2010,-7.561,0.225000000000001,0.126210271521785,NA
"44",2012-04-30,1618,2011,-1.143,2.091,0.10502908308256,NA
"45",2013-04-30,1618,2012,-2.838,-14.133,0.10710930479536,NA
"46",2014-04-30,1618,2013,-2.939,-0.785,0.11140428661029,NA
"47",2015-04-30,1618,2014,11.32,4.479,0.130398114309193,NA
"48",2016-04-30,1618,2015,-10.224,2.512,0.10726365354644,NA
"49",2017-04-30,1618,2016,-0.015,-2.751,0,NA
"50",2011-03-31,2073,2010,1.602,-0.854,0,NA
"51",2012-03-31,2073,2011,3.279,2.727,0,NA
"52",2013-03-31,2073,2012,1.78,-4.598,0.115340253748558,NA
"53",2014-03-31,2073,2013,3.939,0.491,0.197277569540343,NA
"54",2011-03-31,2163,2010,1.335,1.48,0.0257558334314249,9.19063004846527
"55",2011-03-31,2163,2010,1.335,1.48,0.0257558334314249,9.19063004846527
"56",2012-03-31,2163,2011,3.997,16.606,0,0
"57",2011-04-30,2269,2010,406.11,-132.045,0.207027471979917,6.45944391523931
"58",2012-04-30,2269,2011,265.932,268.854,0.223794817883042,2.79453044431076
"59",2013-04-30,2269,2012,433.948,-198.37,0.19980699809312,1.86224007755568
"60",2014-04-30,2269,2013,475.157,455.341,0.193132715276714,NA
"61",2015-04-30,2269,2014,473.663,-168.131,0.11207993940763,NA
"62",2016-04-30,2269,2015,374.267,-1099.82,0.525846506460446,1.23625517968158
"63",2017-04-30,2269,2016,408.945,118.988,0.55454272805693,1.12060047464319
"64",2011-04-30,2282,2010,54.163,40.195,0.13641975252234,NA
"65",2012-04-30,2282,2011,72.85,-21.784,0.127339959484958,NA
"66",2013-04-30,2282,2012,-2.862,-26.936,0.000804863109158573,NA
"67",2014-04-30,2282,2013,33.685,-1.184,0.000781603944900198,0.0346660024079379
"68",2015-04-30,2282,2014,16.553,-1.468,0.436849388961899,NA
"69",2016-04-30,2282,2015,24.222,6.53799999999998,0.423623206151124,NA
"70",2017-04-30,2282,2016,126.467,197.99,0.00599896715370712,NA
"71",2011-03-31,2411,2010,2410.41,-1790.956,0.414570911310249,12.1079376467468
"72",2012-03-31,2411,2011,3200.197,0,0.41297809313569,6.19674146266511
"73",2013-03-31,2411,2012,3173.818,911.58,0.37215017112985,5.01030415239352
"74",2014-03-31,2411,2013,3365.015,-326.83,0.38071329826291,3.85168477666234
"75",2015-03-31,2411,2014,3170.475,-439.559999999999,0.358243536464271,3.06610009442871
"76",2016-03-31,2411,2015,3721.803,109.295,0.31959053121182,4.65526715313469
"77",2017-03-31,2411,2016,2392.06,17.5509999999995,0.291324465507328,8.33490760638326
"78",2011-04-30,2435,2010,572,324,0.204471982758621,94.875
"79",2011-04-30,2435,2010,572,324,0.204471982758621,94.875
"80",2012-04-30,2435,2011,513,-214,0.145527753810756,168.666666666667
"81",2012-04-30,2435,2011,513,-214,0.145527753810756,168.666666666667
"82",2013-04-30,2435,2012,591,-136,0.275510204081633,199.8
"83",2013-04-30,2435,2012,591,-136,0.275510204081633,199.8
"84",2014-04-30,2435,2013,659,234,0.242992932000975,142.428571428571
"85",2014-04-30,2435,2013,659,234,0.242992932000975,142.428571428571
"86",2015-04-30,2435,2014,684,-48,0.238015740519914,16.9152542372881
"87",2015-04-30,2435,2014,684,-48,0.238015740519914,16.9152542372881
"88",2016-04-30,2435,2015,1067,-103,0.29404733444896,64.7368421052632
"89",2016-04-30,2435,2015,1067,-103,0.29404733444896,64.7368421052632
"90",2017-04-30,2435,2016,669,-68,0.419027027027027,77.52
"91",2017-04-30,2435,2016,669,-68,0.419027027027027,77.52
"92",2011-03-31,2526,2010,169.8,-32.5,0.166031001784527,15.5573770491803
"93",2012-03-31,2526,2011,180.3,9.40000000000001,0.258064516129032,46.9485714285714
"94",2013-03-31,2526,2012,139.4,5.90000000000001,0.311960192848119,3.79191476026324
"95",2014-03-31,2526,2013,190,28.9,0.275804281634291,3.31301389282677
"96",2015-03-31,2526,2014,201.8,16.8,0.27481801198222,3.145244531826
"97",2016-03-31,2526,2015,229.7,149.7,0.254748133768287,2.28036546040846
"98",2017-03-31,2526,2016,251.5,24.0000000000001,0.234443863449615,2.19667541557305
"99",2011-03-31,2536,2010,-23.147,-17.171,0.323151631110686,32.8845794392523
"100",2012-03-31,2536,2011,77.263,22.984,0.22677733481898,20.8499700239808
"101",2013-03-31,2536,2012,57.607,-6.03100000000001,0.213440868363046,18.4086123012127
"102",2014-03-31,2536,2013,8.863,194.996,0.24001342098283,22.8496402877698
"103",2015-03-31,2536,2014,-11.031,-275.957,0.217346327652856,20.2782559616199
"104",2016-03-31,2536,2015,6.703,48.996,0.165360843032433,15.1723587615704
"105",2017-03-31,2536,2016,4.108,-17.646,0.185543093853733,18.0135262661214
"106",2011-03-31,2556,2010,5.611,23.19,0.000230026871320877,0.0421186981493299
"107",2012-03-31,2556,2011,15.67,17.558,0,0
"108",2013-03-31,2556,2012,15.227,20.973,0,0
"109",2014-03-31,2556,2013,18.769,-18.908,0,0
"110",2015-03-31,2556,2014,16.954,-31.771,0,0
"111",2016-03-31,2556,2015,17.236,-16.502,0,0
"112",2017-03-31,2556,2016,28.504,27.702,0.0019929597811282,0.448871181938911
"113",2011-03-31,2606,2010,-0.566,-0.502,0.281321625901033,NA
"114",2011-04-30,2807,2010,94.623,-92.104,0.422014891787791,NA
"115",2012-04-30,2807,2011,116.791,-3.65300000000002,0.382387460101475,NA
"116",2013-04-30,2807,2012,110.625,-14.648,0.337139582402982,NA
"117",2014-04-30,2807,2013,126.82,80.37,0.370603451118412,NA
"118",2015-04-30,2807,2014,180.628,-73.1,0.345609350739788,NA
"119",2016-04-30,2807,2015,225.982,27.234,0.3074829392975,NA
"120",2017-04-30,2807,2016,177.485,0.942000000000007,0.305544978282191,NA
"121",2011-03-31,2820,2010,2.831,1.525,0,NA
"122",2012-03-31,2820,2011,15.237,-35.419,0.20916507749226,6.43284106891702
"123",2013-03-31,2820,2012,4.963,6.729,0.18512302614854,4.55606001882509
"124",2014-03-31,2820,2013,16.238,25.126,0.149288528873346,3.66265816166475
"125",2015-03-31,2820,2014,23.817,23.648,0.133231990003621,3.22279443615536
"126",2016-03-31,2820,2015,28.541,1.169,0.114759811135085,2.64186549172832
"127",2017-03-31,2820,2016,37.955,34.776,0.0954873574877,2.38577364545193
"128",2011-05-31,3062,2010,246.989,22.255,0.295529120346328,2.44824166327195
"129",2012-05-31,3062,2011,297.637,-95.007,0.308779386027947,3.78077539910248
"130",2013-05-31,3062,2012,315.442,12.509,0.301260207951341,3.65696998815616
"131",2014-05-31,3062,2013,374.442,161.691,0.29153927033837,2.53460045822228
"132",2015-05-31,3062,2014,430.618,-87.297,0.310080477810164,3.00124205248018
"133",2016-05-31,3062,2015,693.52,-272.498,0.316733802050632,6.19750002383654
"134",2017-05-31,3062,2016,480.708,32.0399999999997,0.450467317849632,16.1006031804058
"135",2011-03-31,3310,2010,827,377,0.124939584340261,0.701809954751131
"136",2012-03-31,3310,2011,951,-303,0.108443777611069,0.927298645759088
"137",2013-03-31,3310,2012,955,-3,0.109220218440437,0.992307692307692
"138",2014-03-31,3310,2013,914,597,0.146970705725699,1.37218337218337
"139",2015-03-31,3310,2014,846,84,0.115037799435286,1.67506631299735
"140",2016-03-31,3310,2015,783,-16,0.174312745448054,3.15508885298869
"141",2017-03-31,3310,2016,775,62,0.221332275971451,2.58665430954588
"142",2011-03-31,3336,2010,740,-1004,0.15818858560794,3.125
"143",2012-03-31,3336,2011,-4242,-713,0.241040307444812,6.43675417661098
"144",2013-03-31,3336,2012,961,986,0.242822860190205,3.14746543778802
"145",2014-03-31,3336,2013,947,395,0.217314953024849,1.74911660777385
"146",2015-03-31,3336,2014,-8,-141,0.190961670424468,2.51354838709677
"147",2016-03-31,3336,2015,251,-863,0.269519131334023,4.84883720930233
"148",2017-03-31,3336,2016,-123,145,0.267459309707953,3.52127659574468
"149",2011-05-31,3362,2010,817,9.10000000000014,0.283450349294836,40.12158808933
"150",2012-05-31,3362,2011,467.9,-861.9,0.253165995158147,43.8229954614221
"151",2013-05-31,3362,2012,773.9,79.3999999999999,0.460899864250954,102.672489082969
"152",2014-05-31,3362,2013,303.1,3.00000000000023,0.457069976867151,99.570303712036
"153",2015-05-31,3362,2014,-252.6,8.79999999999995,0.450165885692786,210.023936170213
"154",2016-05-31,3362,2015,-677,653.4,0.409929353427031,184.201342281879
"155",2017-05-31,3362,2016,639.3,-582.9,0.293988887018017,511.758620689655
"156",2011-03-31,3622,2010,4.306,0.13,0.137586976499934,NA
"157",2012-03-31,3622,2011,5.039,0.00900000000000034,0,NA
"158",2013-03-31,3622,2012,5.111,0.125999999999999,0,NA
"159",2014-03-31,3622,2013,5.771,0.22,0,NA
"160",2015-03-31,3622,2014,5.718,1.247,0,NA
"161",2016-03-31,3622,2015,6.829,5.767,0,NA
"162",2017-03-31,3622,2016,5.572,0.317999999999998,0,NA
"163",2011-04-30,3647,2010,16.164,4.397,0.0887882446117293,11.5124626121635
"164",2012-04-30,3647,2011,13.296,1.702,0.063040714226485,1.77352255054432
"165",2013-04-30,3647,2012,18.317,-1.112,0.0456097190164886,1.24858115777526
"166",2014-04-30,3647,2013,17.447,6.648,0.0309814521390624,0.706332341691458
"167",2015-04-30,3647,2014,15.071,0.443000000000001,0.0128378693805144,0.203571759045063
"168",2016-04-30,3647,2015,16.935,7.564,0,0
"169",2017-04-30,3647,2016,22.334,-16.936,0,0
"170",2011-04-30,3785,2010,-4.634,-2.162,0,NA
"171",2012-04-30,3785,2011,-3.259,2.93,0.174978127734033,NA
"172",2013-04-30,3785,2012,-4.625,-2.951,0.204164115125536,NA
"173",2014-04-30,3785,2013,-2.609,-0.0660000000000001,0,NA
"174",2015-04-30,3785,2014,-3.829,0.069,0,NA
"175",2016-04-30,3785,2015,-1.221,-0.271,0,NA
"176",2011-03-31,3937,2010,-71.551,-85.968,0.489487538225877,48.2636314067612
"177",2012-03-31,3937,2011,29.451,74.839,0.424907108000892,31.6512454156479
"178",2013-03-31,3937,2012,24.013,-28.906,0.437972482434678,23.8272760907306
"179",2014-03-31,3937,2013,-86.659,141.524,0.509731102632983,25.4483815630361
"180",2015-03-31,3937,2014,-26.13,-90.321,0.456053130183211,17.6271117975526
"181",2016-03-31,3937,2015,65.532,44.771,0.465324080557189,22.8013525564804
"182",2017-03-31,3937,2016,-62.928,273.95,0.483299625939209,24.3430228102889
"183",2011-05-31,4273,2010,23.756,8.887,0,0
"184",2012-05-31,4273,2011,25.772,-32.342,0,0
"185",2013-05-31,4273,2012,22.754,1.30600000000001,0.0313552360108615,3.2520325203252
"186",2014-05-31,4273,2013,20.408,-4.137,0,0
"187",2015-05-31,4273,2014,15.432,-2.43300000000001,0,0
"188",2016-05-31,4273,2015,4.784,26.053,0,0
"189",2011-03-31,4274,2010,7.934,76.053,0,0
"190",2012-03-31,4274,2011,4.904,-46.916,0,0
"191",2013-03-31,4274,2012,-54.716,20.711,0,0
"192",2014-03-31,4274,2013,-38.334,-20.385,0,0
"193",2015-03-31,4274,2014,-43.811,-15.995,0,0
"194",2016-03-31,4274,2015,-12.257,-8.386,0,0
"195",2017-03-31,4274,2016,-37.409,15.946,0.06195021023827,0.384347826086957
"196",2011-03-31,4322,2010,15.918,24.005,0.00255487773085145,NA
"197",2012-03-31,4322,2011,10.634,5.164,0.00172843271821463,NA
"198",2013-03-31,4322,2012,5.999,-23.548,0.000866119310901239,NA
"199",2014-03-31,4322,2013,1.317,4.916,0,NA
"200",2015-03-31,4322,2014,1.893,17.157,0,NA
"201",2016-03-31,4322,2015,-0.968,-13.389,0,NA
"202",2017-03-31,4322,2016,-0.237,-2.625,0,NA
"203",2011-03-31,4476,2010,-35.668,-10.447,0.0477474305450765,0.0736387002684071
"204",2012-03-31,4476,2011,-28.797,-6.325,0.0257204069912977,0.0366279435509237
"205",2013-03-31,4476,2012,2.882,6.004,0.0154553020793538,0.0231611877584612
"206",2014-03-31,4476,2013,5.801,-0.104,0.00906964201219653,0.0174523736756316
"207",2015-03-31,4476,2014,-44.97,40.619,0.0314482515012363,164.87037037037
"208",2016-03-31,4476,2015,-16.026,-0.163,0.0198493967647324,107.851063829787
"209",2017-03-31,4476,2016,57.08,NA,0,NA
"210",2011-05-31,4598,2010,1452,335,0.061530034690524,NA
"211",2012-05-31,4598,2011,2032,542,0.0557469150252483,NA
"212",2013-05-31,4598,2012,1561,2069,0.0890755801829178,NA
"213",2014-05-31,4598,2013,2097,-2006,0.1432416087088,NA
"214",2015-05-31,4598,2014,1050,963,0.19606679435647,NA
"215",2016-05-31,4598,2015,1820,-127,0.30103768669677,NA
"216",2017-05-31,4598,2016,2997,477,0.307525951557093,NA
"217",2011-04-30,4807,2010,0.766,3.58,0.0574012008127372,Inf
"218",2012-04-30,4807,2011,9.449,2.898,0.0578573737325368,Inf
"219",2013-04-30,4807,2012,5.037,2.952,0,NA
"220",2011-03-31,4843,2010,1046.77,272.4,0,0
"221",2012-03-31,4843,2011,979.058,-548.939,0,0
"222",2013-03-31,4843,2012,-32.103,-646.906,0,0
"223",2014-03-31,4843,2013,165.31,841.785,0.249635303624347,1.11542201062254
"224",2011-04-30,4900,2010,6.015,-4.994,0.00507619863966782,0.0296932994725532
"225",2012-04-30,4900,2011,7.374,-0.150999999999999,0.00351134833893455,0.0211235700532337
"226",2013-04-30,4900,2012,3.686,-1.049,0.0552387773278609,0.32928297755884
"227",2014-04-30,4900,2013,4.04,4.335,0.0845464210076929,0.630068621334997
"228",2015-04-30,4900,2014,2.826,-0.86,0.0509229789942712,NA
"229",2016-04-30,4900,2015,1.005,-0.462,0.0499109920641523,NA
"230",2017-04-30,4900,2016,-4.821,-4.234,0,NA
"231",2011-03-31,4903,2010,8.156,-12.602,0,NA
"232",2012-03-31,4903,2011,8.15,4.671,0,NA
"233",2013-03-31,4903,2012,6.136,4.042,0,NA
"234",2014-03-31,4903,2013,1.713,-0.842,0,NA
"235",2015-03-31,4903,2014,0.382,-12.855,0,NA
"236",2016-03-31,4903,2015,0.294,0.571,0,NA
"237",2017-03-31,4903,2016,-2.679,-1.335,0,NA
"238",2011-05-31,4911,2010,9.473,1.802,0.165254975060684,NA
"239",2012-05-31,4911,2011,2.148,43.647,0.126288416338369,NA
"240",2013-05-31,4911,2012,6.816,-41.707,0.129995649201318,NA
"241",2014-05-31,4911,2013,9.433,-2.218,0.068991660348749,NA
"242",2015-05-31,4911,2014,9.955,3.835,0.0149909697622683,NA
"243",2011-05-31,5071,2010,1798.3,-124.9,0.352020134407882,35.0415778251599
"244",2012-05-31,5071,2011,1567.3,-130.2,0.327210761821698,69.5877016129032
"245",2013-05-31,5071,2012,1855.2,270.4,0.325244946597228,37.9670273055126
"246",2014-05-31,5071,2013,1824.4,155.1,0.331556185382166,21.0942825728422
"247",2015-05-31,5071,2014,1221.3,-444.2,0.39190967242596,34.9496548924076
"248",2016-05-31,5071,2015,1697.4,437.6,0.375874504313223,34.0898078529657
"249",2017-05-31,5071,2016,1657.5,20.9000000000001,0.378111733585176,23.5309557774608
"250",2011-04-30,5142,2010,-23.616,1.468,0.0634383527064226,5.71467244179751
"251",2011-03-31,5165,2010,14.072,-1.666,0.00386520564395077,NA
"252",2012-03-31,5165,2011,-5.852,0.957,0.00376749192680301,NA
"253",2013-03-31,5165,2012,-4.206,-0.483,0.108119658119658,NA
"254",2014-03-31,5165,2013,-3.742,-0.823,0.297774265771105,NA
"255",2015-03-31,5165,2014,-1.673,0.111,0.165135336478768,NA
"256",2016-03-31,5165,2015,-4.104,0.161,0.123906445277629,Inf
"257",2017-03-31,5165,2016,-1.546,0.09,0.0822129160238043,Inf
"258",2011-05-31,5210,2010,3.015,1.278,0.133205876852102,NA
"259",2012-05-31,5210,2011,2.208,-0.828,0.124420560364278,NA
"260",2013-05-31,5210,2012,1.134,-1.137,0.119503308484798,NA
"261",2014-05-31,5210,2013,0.922,0.404,0.111920808761584,NA
"262",2015-05-31,5210,2014,1.774,-0.000999999999999446,0.150649908690515,NA
"263",2016-05-31,5210,2015,3.185,0.834000000000001,0.1484507369154,NA
"264",2011-03-31,5254,2010,5.874,14.984,0.00138077085980517,0.00833120368004089
"265",2012-03-31,5254,2011,10.553,5.567,0.00250484879584613,0.0114335622692445
"266",2013-03-31,5254,2012,11.148,-1.028,0.00168858939660546,NA
"267",2014-03-31,5254,2013,10.145,7.961,0.00152505754268043,NA
"268",2015-03-31,5254,2014,14.735,-4.879,0.0010216353925537,NA
"269",2016-03-31,5254,2015,6.131,-3.092,0.00148116061510085,NA
"270",2017-03-31,5254,2016,5.023,15.604,0.00164940291614436,NA
"271",2011-03-31,5530,2010,20.314,0.167999999999999,0,0
"272",2012-03-31,5530,2011,22.685,9.626,0,0
"273",2013-03-31,5530,2012,17.126,0.148999999999994,0,0
"274",2014-03-31,5530,2013,18.094,4.771,0,0
"275",2015-03-31,5530,2014,19.214,-14.847,0,0
"276",2016-03-31,5530,2015,18.143,1.375,0.295779294418442,6.4507344858599
"277",2017-03-31,5530,2016,22.555,-13.153,0.245147927297747,204.41235059761
"278",2011-04-30,5568,2010,989.51,151.502,0.369993569431539,39.1103236679487
"279",2012-04-30,5568,2011,923.159,728.277,0.415597699230086,55.200330300041
"280",2013-04-30,5568,2012,1012.903,1273.77,0.376501148813043,70.7128694188005
"281",2011-03-31,5650,2010,2886.286,109.496999999999,0.223061804548825,8.11284035217184
"282",2012-03-31,5650,2011,4212.826,1016.054,0.198014841896346,5.45781995847581
"283",2013-03-31,5650,2012,1862.001,-1597.218,0.172921722064531,4.1045083610699
"284",2014-03-31,5650,2013,2573.072,-184.395,0.197494774700884,4.09011178214339
"285",2015-03-31,5650,2014,1812.954,604.251,0.207472385077239,4.27878009471129
"286",2016-03-31,5650,2015,1531.356,488.881,0.21775451551845,5.47062731060753
"287",2017-03-31,5650,2016,2075.765,736.837,0.101433611371148,1.81504520931445
"288",2011-03-31,5691,2010,6453.456,2888.243,0.259763867720543,16.0593238213701
"289",2012-03-31,5691,2011,2566.218,245.589,0.267079225492167,20.8519779725842
"290",2013-03-31,5691,2012,3899.203,-1587.139,0.268118459612008,24.4595120365535
"291",2014-03-31,5691,2013,5574.937,-1058.438,0.290457111110203,22.0261996443795
"292",2015-03-31,5691,2014,4246.707,1603.834,0.213085350784966,14.0828174347059
"293",2016-03-31,5691,2015,3064.677,3741.496,0.204979303619994,14.3534292787768
"294",2017-03-31,5691,2016,5534.234,3140.454,0.212161825200584,13.7339846045867
"295",2011-03-31,6003,2010,72.627,-16.856,0,0
"296",2012-03-31,6003,2011,58.46,30.642,0,0
"297",2013-03-31,6003,2012,-20.172,-4.322,0,0
"298",2014-03-31,6003,2013,88.364,-39.56,0,0
"299",2015-03-31,6003,2014,93.909,30.152,0,0
"300",2016-03-31,6003,2015,194.737,85.473,0.247656226545207,0.98684072198397
"301",2017-03-31,6003,2016,110.482,13.005,0.241240957931252,0.852386638407117
"302",2011-03-31,6315,2010,-271.7,76.9,0.891978041437932,8.80594405594405
"303",2011-03-31,6315,2010,-271.7,76.9,0.891978041437932,8.80594405594405
"304",2012-03-31,6315,2011,-102.3,-86.7,1.77703235990529,Inf
"305",2012-03-31,6315,2011,-102.3,-86.7,1.77703235990529,Inf
"306",2011-04-30,6410,2010,1.85,0.52,0.0632116464207555,1.11496503496504
"307",2012-04-30,6410,2011,1.031,4.251,0.0577366845453412,1.04693242861182
"308",2013-04-30,6410,2012,3.044,-0.282999999999999,0.050434959704402,0.830817157919962
"309",2014-04-30,6410,2013,3.895,0.822000000000001,0.0735526252850105,1.35636577477213
"310",2015-04-30,6410,2014,3.529,-2.928,0.0603252266513167,1.12386058981233
"311",2016-04-30,6410,2015,3.802,2.389,0.0520682273323665,NA
"312",2017-04-30,6410,2016,4.515,7.099,0.0413886005240002,NA
"313",2011-03-31,6506,2010,662.421,-40.95,0.204381854443379,3.05195485338827
"314",2012-03-31,6506,2011,746.9,-40.0069999999999,0.196019398356253,3.03924029106201
"315",2013-03-31,6506,2012,782.583,36.045,0.195941324843217,2.87667658731732
"316",2014-03-31,6506,2013,1278.51,-171.616,0.192603343691401,2.91534304932403
"317",2015-03-31,6506,2014,1167.156,159.177,0.244960429938438,3.84903285411725
"318",2011-03-31,6512,2010,1479.555,-344.333,0.0180959986843881,0.100367722656847
"319",2012-03-31,6512,2011,962.954,27.241,0.0159505529181448,0.0905804210115241
"320",2013-03-31,6512,2012,705.958,126.55,0.0134358433160841,0.0611391708944033
"321",2014-03-31,6512,2013,861.876,147.553,0.0120703607711908,0.0426596957185567
"322",2015-03-31,6512,2014,965.947,-23.617,0.0090434644085542,0.0266767380306119
"323",2016-03-31,6512,2015,969.996,325.77,0.00892749602232005,0.0256081231170344
"324",2017-03-31,6512,2016,932.08,37.4290000000001,0.00792291936911497,0.0234571430813512
"325",2011-04-30,6543,2010,24.047,6.823,0.059072718234744,2.69441242025978
"326",2012-04-30,6543,2011,87.966,37.237,0.0142328203587662,0.871428571428571
"327",2013-04-30,6543,2012,46.389,-21.217,0.0112289362009298,0.196860550012168
"328",2014-04-30,6543,2013,55.056,19.126,0.010079152594014,0.127572286586366
"329",2015-04-30,6543,2014,70.773,-51.078,0.00107151525166408,0.0135631996078111
"330",2016-04-30,6543,2015,79.252,14.744,0.00100371361538144,0.0170938351498638
"331",2017-04-30,6543,2016,85.922,29.324,0.000579397089514038,0.0110451026229438
"332",2011-03-31,6653,2010,253.923,-100.797,0.1699850110637,0.742978987408106
"333",2012-03-31,6653,2011,220.817,17.319,0.164637757521348,0.72726319914459
"334",2013-03-31,6653,2012,-353.327,-443.588,0.186086969679462,0.977425393758675
"335",2014-03-31,6653,2013,284.784,-64.12,0.157275785508488,0.919742705620461
"336",2015-03-31,6653,2014,237.08,-146.987,0.149574843118659,1.08855885079253
"337",2016-03-31,6653,2015,-25.032,675.654,0.231500232831936,1.01736489120062
"338",2017-03-31,6653,2016,227.256,-596.77,0.268004315827374,2.20661926090713
"339",2011-03-31,6972,2010,361.346,-85.451,0.00147387798982949,0.0121201270110386
"340",2012-03-31,6972,2011,394.333,-104.174,7.31088304500859e-05,0.000841094907665096
"341",2013-03-31,6972,2012,330.034,130.629,3.86484487985991e-05,0.000351306919969955
"342",2011-05-31,7022,2010,13.558,-5.552,0.309602186491102,577.962365591398
"343",2012-05-31,7022,2011,22.734,2.44000000000001,0.327242019560416,3075.28205128205
"344",2013-05-31,7022,2012,17.506,4.138,0.369060501194596,NA
"345",2014-05-31,7022,2013,25.001,-3.378,0.349616281474218,NA
"346",2015-05-31,7022,2014,23.995,-0.0570000000000022,0.334693378094091,NA
"347",2011-03-31,7114,2010,894.357,-1067.871,0.19632922672015,4.53294794186348
"348",2012-03-31,7114,2011,-9369.882,-4768.681,0.175334559215043,4.87428057972181
"349",2013-03-31,7114,2012,-8010.302,-1443.309,0.175587076123074,9.86249991426637
"350",2014-03-31,7114,2013,1169.567,599.758,0.114896535304757,8.08709979727419
"351",2015-03-31,7114,2014,1496.207,5093.948,0.16149697961711,10.5751089543677
"352",2016-03-31,7114,2015,1719.054,-1633.384,0.127504795239579,6.82832377963055
"353",2017-03-31,7114,2016,1340.634,2332.394,0.18511738534313,7.89162716040759
"354",2011-03-31,7171,2010,1202,-127,0.129638023700058,NA
"355",2012-03-31,7171,2011,1403,-457,0.108179977638776,NA
"356",2013-03-31,7171,2012,1338,-682,0.140085091703559,3.08808618504436
"357",2014-03-31,7171,2013,1263,1709,0.200409590602601,3.62059336823735
"358",2015-03-31,7171,2014,1476,1467,0.180230183775756,2.30234764050273
"359",2016-03-31,7171,2015,2258,-1338,0.144034085886534,3.37629506837961
"360",2017-03-31,7171,2016,5070,-1121,0.137151667240729,NA
"361",2011-03-31,7205,2010,4.354,-3.94999999999999,0.292336743239027,2.61656035977778
"362",2012-03-31,7205,2011,0.181,3.693,0.301056053630563,2.46920974909603
"363",2013-03-31,7205,2012,-54.856,-4.826,0.320692705136323,NA
"364",2014-03-31,7205,2013,4.192,-0.460999999999999,0.262733887733888,NA
"365",2011-04-30,7228,2010,3096,-80,0.267749145411517,1.22680722891566
"366",2012-04-30,7228,2011,3617,-63,0.289756068071215,1.08993746446845
"367",2013-04-30,7228,2012,3467,-319,0.295772222381677,0.945499587118084
"368",2014-04-30,7228,2013,3065,447,0.314050022402024,0.904921020656136
"369",2015-04-30,7228,2014,2675,3793,0.33904485166612,2.32521213679609
"370",2016-04-30,7228,2015,3538,-2080,0.313082519893368,3.08208366219416
"371",2017-04-30,7228,2016,4028,2026,0.335026448665545,3.86154734411085
"372",2011-03-31,7275,2010,6.183,-6.925,0.0490349913698415,0.147789075431544
"373",2012-03-31,7275,2011,7.919,3.645,0,NA
